,pred,pred_score,y
TCGA-5R-AA1C-01,0.0,0.058818504214286804,0
TCGA-A3-3376-01,0.0,0.00674015749245882,0
TCGA-Q9-A6FW-01,0.0,0.019888682290911674,0
TCGA-A1-A0SJ-01,0.0,0.010179929435253143,0
TCGA-HQ-A2OF-01,0.0,0.0011307299137115479,0
TCGA-E2-A15R-01,0.0,0.1913316547870636,0
TCGA-4V-A9QW-01,0.0,0.03502345457673073,0
TCGA-CV-6962-01,0.0,4.5990915964466694e-07,0
TCGA-A2-A04W-01,0.0,0.002444264944642782,0
TCGA-4W-AA9S-01,0.0,0.0073057906702160835,0
TCGA-CV-6959-01,0.0,0.00043844516039825976,0
TCGA-BQ-7053-01,0.0,0.03170190006494522,0
TCGA-C5-A1M5-01,0.0,0.030545584857463837,0
TCGA-V4-A9F1-01,0.0,0.00876007229089737,0
TCGA-DK-A3IK-01,0.0,0.000685023027472198,0
TCGA-S9-A6TY-01,0.0,0.04066382348537445,0
TCGA-XF-AAMZ-01,0.0,3.748333620023914e-05,0
TCGA-CN-5364-01,0.0,9.86315353657119e-05,0
TCGA-64-1676-01,0.0,0.00037512180279009044,0
TCGA-B8-5553-01,0.0,0.008053702302277088,0
TCGA-S4-A8RO-01,0.0,0.004455123096704483,0
TCGA-BJ-A28X-01,0.0,0.07244551181793213,0
TCGA-3B-A9HL-01,0.0,0.0770820677280426,0
TCGA-OK-A5Q2-01,0.0,0.010644013062119484,0
TCGA-CJ-5680-01,0.0,0.35043105483055115,0
TCGA-HV-A7OL-01,0.0,0.0013636912917718291,0
TCGA-V1-A8MJ-01,0.0,0.0016036671586334705,0
TCGA-S3-AA14-01,0.0,0.005600604694336653,0
TCGA-H2-A3RH-01,0.0,0.02486567571759224,0
TCGA-XR-A8TE-01,0.0,0.07234640419483185,0
TCGA-CV-5970-01,0.0,0.0005973766092211008,0
TCGA-DD-A11A-01,0.0,0.020523540675640106,0
TCGA-5P-A9KA-01,0.0,0.033761799335479736,0
TCGA-3U-A98D-01,0.0,0.6342883110046387,0
TCGA-HC-7752-01,0.0,0.02236601710319519,0
TCGA-68-7755-01,0.0,0.00024501787265762687,0
TCGA-FE-A235-01,0.0,0.02742243930697441,0
TCGA-B2-4101-01,0.0,0.016858812421560287,0
TCGA-DK-A1AD-01,0.0,0.017038622871041298,0
TCGA-19-5951-01,0.0,0.05523597449064255,0
TCGA-EE-A2GI-06,1.0,0.9971640706062317,1
TCGA-YL-A9WH-01,0.0,4.501269813772524e-06,0
TCGA-A7-A2KD-01,0.0,0.0001439036277588457,0
TCGA-39-5034-01,0.0,0.04415781423449516,0
TCGA-D1-A174-01,0.0,0.03648943081498146,0
TCGA-DD-AACS-01,0.0,0.001398226129822433,0
TCGA-B6-A0WX-01,0.0,0.00491410493850708,0
TCGA-CN-4742-01,0.0,0.004598282277584076,0
TCGA-LK-A4O7-01,0.0,0.016668029129505157,0
TCGA-CV-7427-01,0.0,0.021929336711764336,0
TCGA-AX-A2H8-01,0.0,9.981198672903702e-05,0
TCGA-ER-A199-06,1.0,0.9929066896438599,1
TCGA-66-2793-01,0.0,0.00011750020348699763,0
TCGA-DD-A4NA-01,0.0,0.055523619055747986,0
TCGA-Z4-A9VC-01,0.0,0.030990876257419586,0
TCGA-C8-A12V-01,0.0,0.007314085494726896,0
TCGA-CV-6954-01,0.0,0.00022391611128114164,0
TCGA-TM-A7CF-01,0.0,0.0700010135769844,0
TCGA-BR-8484-01,0.0,0.0016015029978007078,0
TCGA-QR-A6H6-01,0.0,0.004800347611308098,0
TCGA-RY-A83Z-01,0.0,0.03143971040844917,0
TCGA-FI-A2EY-01,0.0,0.0009236446931026876,0
TCGA-S7-A7WV-01,0.0,0.046837832778692245,0
TCGA-29-2431-01,0.0,4.9796242819866166e-05,0
TCGA-2G-AAHG-01,0.0,0.509698212146759,0
TCGA-56-A4BY-01,0.0,0.025814112275838852,0
TCGA-ER-A3ES-06,1.0,0.8423380851745605,1
TCGA-E2-A1IK-01,0.0,0.040730297565460205,0
TCGA-EM-A1CU-01,0.0,0.078920379281044,0
TCGA-A1-A0SK-01,0.0,0.00032348287641070783,0
TCGA-VQ-A91Y-01,0.0,0.01612650416791439,0
TCGA-UT-A97Y-01,0.0,0.01865442283451557,0
TCGA-55-8616-01,0.0,0.0023933628108352423,0
TCGA-D6-A6EK-01,0.0,0.06517508625984192,0
TCGA-ZS-A9CE-01,0.0,0.013216027989983559,0
TCGA-WC-A880-01,0.0,0.6769266128540039,0
TCGA-55-1592-01,0.0,0.007491476833820343,0
TCGA-78-7166-01,0.0,0.15570895373821259,0
TCGA-43-8115-01,0.0,0.015210391953587532,0
TCGA-36-2547-01,0.0,0.0012043645838275552,0
TCGA-A4-8311-01,0.0,0.08572215586900711,0
TCGA-BT-A20P-01,0.0,0.013541809283196926,0
TCGA-CM-6677-01,0.0,0.023788446560502052,0
TCGA-EM-A3O9-01,0.0,0.03396383300423622,0
TCGA-A4-A6HP-01,0.0,0.02340875007212162,0
TCGA-QR-A70W-01,0.0,0.026511408388614655,0
TCGA-IB-7887-01,0.0,0.0033162066247314215,0
TCGA-56-1622-01,0.0,3.945941716665402e-05,0
TCGA-F4-6809-01,0.0,0.0033031441271305084,0
TCGA-CR-6493-01,0.0,0.0012210204731673002,0
TCGA-E8-A415-01,0.0,0.08675079047679901,0
TCGA-21-5787-01,0.0,0.00020258403674233705,0
TCGA-50-6597-01,0.0,0.00032133975764736533,0
TCGA-B8-5162-01,0.0,0.008902408182621002,0
TCGA-QK-AA3K-01,0.0,0.0029900819063186646,0
TCGA-CV-6960-01,0.0,0.00011083324352512136,0
